Product Name,Price,Date,Link
"Dell 15, Intel Core 3 14th Gen-100U, 16GB DDR4, 512GB SSD, FHD IPS, 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, Carbon Black, 1.63Kg, Thin & Light, Laptop Model NO - Dell 15 DCU5250","47,074",2026-03-29,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDQ3OTkzNzA5MDM1NTU5OjE3NzQ3NjAwMzg6c3BfYnRmOjMwMDgwNDc1OTM5ODIzMjo6MDo6&url=%2FDell-15-Processor-Graphics-Display%2Fdp%2FB0FDWH5WTL%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.AKyQV9y2JFFWhBFv_pGD2-fwLqFMDquX7eM5fn0OsHQpcYbSo0dxRxkV96HsubWOsZfYfC9Ky-g-xS7lf6G2_2Fo_qA24Qn7lBs-5zsDHcYyHphyMEMb4ZqJTnsPaCLNT7SL9QIpPTRFOACUOkB4Tmoz83dZQIiwp8GwgSSefUOt_7dBHjj9AlN-jnUCrx1N2Uzyy0KiqTOVOFUcojWBQxuiYfWSMH_zvV8eCgvMNuM.1jE22-yxXexml034QiDb4jPinCVxkybqVxTI8ywBN_g%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774760038%26sr%3D8-22-spons%26aref%3D6eEamWjoqX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=6eEamWjoqX&sp_cr=ZAZ
"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","48,500",2026-03-29,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAxNDI1MTA2MzUwMDY0OjE3NzQ3NjAwNTE6c3BfYXRmX25leHQ6MzAwODQxMzIwNDMyMDMyOjowOjo&url=%2FDell-Previously-Inspiron-Processor-Display%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774760051%26sr%3D8-17-spons%26aref%3DDQkCYWuCEn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=DQkCYWuCEn&sp_cr=ZAZ
"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop","78,990",2026-03-29,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAxNDI1MTA2MzUwMDY0OjE3NzQ3NjAwNTE6c3BfYXRmX25leHQ6MzAwODQzMDUxMzg0OTMyOjowOjo&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774760051%26sr%3D8-18-spons%26aref%3DQaSJlpyapa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=QaSJlpyapa&sp_cr=ZAZ
"HP Professional 14 (2026), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2024","42,490",2026-03-29,https://www.amazon.in/HP-Premium-Laptop-Display-Windows/dp/B0FKT4GX13/ref=sr_1_19?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-19
"acer Professional 14, AMD Ryzen 3-7330U, 8 GB RAM, 512 GB SSD, Full HD 14"", Windows 11 Pro, MSO21, Pro Silver, 1.39 KG, Professional Premium Laptop, Travel Lite","37,990",2026-03-29,https://www.amazon.in/acer-Professional-3-7330U-Graphics-TL14-42M/dp/B0FG3C3RQ9/ref=sr_1_20?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-20
"HP Smartchoice Victus, 13th Gen Intel Core i7-13620H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 144Hz, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2309TX, RGB Gaming Laptop","1,09,990",2026-03-29,https://www.amazon.in/HP-Smartchoice-i7-13620H-Upgradeable-Office24/dp/B0FDKPZHB7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-21
"acer Aspire Lite 12th Gen Intel Core i5-12450H, Office 2024 + M365 Basic, 16GB RAM/512GB SSD, 39.62cm(15.6"") FHD IPS Display Win11H, Pure Silver, 1.7KG,AL15-52H, Backlit KB, Thin & Light Laptop","51,990",2026-03-29,https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_22?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-22
"HP 255 G10 Laptop for Home or Work, 16GB RAM DDR5, 512GB SSD, 15.6"" Full HD, Ryzen 3 7335U (Beats Intel i5-1135G7), HDMI, USB-C, Windows 11","51,299",2026-03-29,https://www.amazon.in/HP-255-Laptop-i5-1135G7-Windows/dp/B0FDBLR2HT/ref=sr_1_23?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-23
"acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","32,990",2026-03-29,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_24?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-24
"Lenovo IdeaPad Slim 3, AMD Ryzen 7 8840HS, 24GB RAM, 1TB SSD, WUXGA IPS, AI PC, 15.3""/38.8cm, Backlit Keyboard, Windows 11, Office Home 2024, Grey, 1.6Kg, 1Yr ADP Free, 83KA004TIN, AI Powered Laptop","69,990",2026-03-29,https://www.amazon.in/Lenovo-IdeaPad-Windows-Keyboard-83KA004TIN/dp/B0FCYB67QJ/ref=sr_1_25?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-25
"EBook 11.6"" HD Laptop | Best Student & Office Work Laptop | Celeron N4020 | 4GB DDR4 | 128GB eMMC + M.2 SSD Expandable Slot | Win 11 Home |31Wh Battery | UHD Graphics 600 | Black","10,990",2026-03-29,https://www.amazon.in/Neopticon-Student-Celeron-Expandable-Graphics/dp/B0G2MT8YVV/ref=sr_1_26?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-26
"Dell 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 512GB SSD) Anti-Glare FHD 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, Grey, 1.66kg, [Vostro 3530], 12 Month McAfee, Thin & Light Laptop","57,500",2026-03-29,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAxNDI1MTA2MzUwMDY0OjE3NzQ3NjAwNTE6c3BfbXRmOjMwMDc2NDAzNjQxODIzMjo6MDo6&url=%2FDell-i5-1334U-Anti-Glare-Vostro-3530%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774760051%26sr%3D8-27-spons%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
"Dell 15, Intel Core 3 14th Gen-100U, 16GB DDR4, 512GB SSD, FHD IPS, 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, Carbon Black, 1.63Kg, Thin & Light, Laptop Model NO - Dell 15 DCU5250","47,074",2026-03-29,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAxNDI1MTA2MzUwMDY0OjE3NzQ3NjAwNTE6c3BfbXRmOjMwMDgwNDc1OTM5ODIzMjo6MDo6&url=%2FDell-15-Processor-Graphics-Display%2Fdp%2FB0FDWH5WTL%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774760051%26sr%3D8-28-spons%26aref%3D6eEamWjoqX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=6eEamWjoqX&sp_cr=ZAZ
"ASUS Vivobook 14 (2025),13th Gen, Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 14"", (35.5 cm) Windows 11 Home, M365 Basic(1 Year)* Office 2024,Cool Silver,1.4 Kg, X1404VA-EB321WS, Thin & Light Laptop","40,990",2026-03-29,https://www.amazon.in/ASUS-Vivobook-i3-1315U-Windows-X1404VA-EB321WS/dp/B0GBTQ6CK8/ref=sr_1_29?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-29
"MSI Thin 15, Intel 13th Gen. i5-13420H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 6GB/Cosmos Gray/1.8Kg) B13UDX-129IN","60,990",2026-03-29,https://www.amazon.in/MSI-i5-13420H-Windows-GeForce-B13UDX-129IN/dp/B0G4SQRY6T/ref=sr_1_30?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-30
"Lenovo IdeaPad Slim 3, 13th Gen Intel Core i5 13420H, 24GB RAM, 1TB SSD, WUXGA IPS, 15.3""/38.8cm, Windows 11, Office Home 2024, Grey, 1.6Kg, Backlit Keyboard, 1Yr ADP Free, 83K100PLIN, Laptop","68,990",2026-03-29,https://www.amazon.in/Lenovo-IdeaPad-i5-13420H-Keyboard-83K100PLIN/dp/B0FCY7BTCX/ref=sr_1_31?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-31
"BrowseBook 14.1"" FHD IPS Laptop | Best Student & Office Work Laptop | Celeron N4020 | 8GB RAM | 256GB SSD | Windows 11 | 38Wh | 1.3kg | Grey","16,990",2026-03-29,https://www.amazon.in/Neopticon-BrowseBook-Student-Celeron-Windows/dp/B0FC62TZ15/ref=sr_1_32?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-32
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Citrus","66,900",2026-03-29,https://www.amazon.in/Apple-2026-MacBook-Laptop-chip/dp/B0GR68779Y/ref=sr_1_33?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-33
"HP Smartchoice Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win 11, M365* Office24, Blue, 2.29kg, fb3134AX/3120ax, Gaming Laptop","72,990",2026-03-29,https://www.amazon.in/HP-Smartchoice-Upgradeable-Office24-fb3134AX/dp/B0FDKPXD95/ref=sr_1_34?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-34
"ASUS TUF A15 (2025) AMD Ryzen 7 7445HS,Gaming Laptop,RTX 3050-4GB,75W TGP,16GB RAM (Upgradeable Upto 64GB) 1TB SSD,FHD,15.6"",144Hz,48Whrs,M365 Basic (1Year)*,Office 2024,Black,2.3 Kg,FA506NCG-HN251WS","80,990",2026-03-29,https://www.amazon.in/ASUS-7445HS-3050-4GB-Upgradeable-FA506NCG-HN251WS/dp/B09CMGFC1K/ref=sr_1_35?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-35
"acer Professional 14, AMD Ryzen 7-7730U, 32GB RAM, 1TB SSD, 14"" Full HD, Windows 11 Pro, MSO 21, 1.34KG, Backlite Keyboard, Durable Metal Body, 3 Year Warranty, TL14-42M, Light Laptop","74,990",2026-03-29,https://www.amazon.in/acer-Professional-Backlite-Keyboard-TL14-42M/dp/B0FCBWV8L9/ref=sr_1_36?dib=eyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk&dib_tag=se&keywords=laptop&qid=1774760051&sr=8-36
"HP Omnibook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED,16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, Backlit, Next-Gen AI Laptop","71,990",2026-03-29,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAxNDI1MTA2MzUwMDY0OjE3NzQ3NjAwNTE6c3BfYnRmOjMwMDkxMTA2ODQ5NzAzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-fb0001QU%2Fdp%2FB0FRM3G9JF%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.eCVGeule0kN3k-qn-DHmEMrijb0738rlAXEbQ9bS_-vq6lTYQDvq57__tHUhJI0J4I5Xo5Zfa7VEN6Qir23vahQBOw1Gzkke0pT9oBqT3OISmdZGMcmK7SEc9PpdKRXLezUN39I1sgONugbAqIKpr3tJBy2j4GtURssGNLVydtvcm2Zysp_uT4UKsNzkZyaoLizjwj3ZHiVxUfVGtFpH9XbtZjs3q0zVE7Tu85_dG3A.PbcQARyGiE0KL00iw5VE7Gtg1C0yO7nQVf9gtVpiOQk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774760051%26sr%3D8-37-spons%26aref%3DVjGFaLvZgu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=VjGFaLvZgu&sp_cr=ZAZ
